node1	node2
hsa-miR-550a-3-5p	ENSG00000226950
hsa-miR-652-3p	ENSG00000226950
hsa-miR-181b-5p	ENSG00000226950
hsa-miR-488-3p	ENSG00000226950
hsa-miR-505-3p	ENSG00000226950
hsa-miR-17-3p	ENSG00000226950
hsa-miR-378a-5p	ENSG00000226950
hsa-let-7e-5p	ENSG00000226950
hsa-let-7g-5p	ENSG00000226950
hsa-miR-181a-5p	ENSG00000226950
hsa-let-7a-5p	ENSG00000226950
hsa-let-7b-5p	ENSG00000226950
hsa-miR-22-3p	ENSG00000226950
hsa-miR-550a-5p	ENSG00000226950
hsa-let-7f-5p	ENSG00000226950
hsa-let-7i-5p	ENSG00000226950
hsa-miR-1976	ENSG00000226950
hsa-miR-486-5p	ENSG00000226950
hsa-miR-197-3p	ENSG00000226950
hsa-miR-92a-1-5p	ENSG00000226954
hsa-miR-616-5p	ENSG00000226968
hsa-miR-194-5p	ENSG00000226968
hsa-miR-5682	ENSG00000226968
hsa-let-7g-5p	ENSG00000226970
hsa-let-7d-5p	ENSG00000226970
hsa-let-7e-5p	ENSG00000226970
hsa-let-7a-5p	ENSG00000226970
hsa-let-7b-5p	ENSG00000226970
hsa-let-7f-5p	ENSG00000226970
hsa-let-7i-5p	ENSG00000226970
hsa-miR-9-5p	ENSG00000226971
hsa-miR-1277-5p	ENSG00000226972
hsa-miR-2355-3p	ENSG00000226972
hsa-miR-133b	ENSG00000226976
hsa-miR-181a-3p	ENSG00000226976
hsa-miR-584-5p	ENSG00000226976
hsa-miR-136-3p	ENSG00000226976
hsa-miR-181c-3p	ENSG00000226976
hsa-miR-592	ENSG00000226984
hsa-miR-218-5p	ENSG00000226984
hsa-miR-676-3p	ENSG00000227000
hsa-miR-374a-5p	ENSG00000227007
hsa-miR-485-3p	ENSG00000227008
hsa-miR-26a-1-3p	ENSG00000227034
hsa-miR-30e-5p	ENSG00000227034
hsa-miR-642b-5p	ENSG00000227034
hsa-miR-877-3p	ENSG00000227034
hsa-miR-30a-5p	ENSG00000227034
hsa-miR-30d-5p	ENSG00000227034
hsa-miR-362-5p	ENSG00000227034
hsa-miR-30b-5p	ENSG00000227034
hsa-let-7i-3p	ENSG00000227034
hsa-miR-30c-5p	ENSG00000227034
hsa-miR-501-5p	ENSG00000227034
hsa-miR-4708-3p	ENSG00000227034
hsa-miR-766-3p	ENSG00000227036
hsa-miR-27b-3p	ENSG00000227036
hsa-miR-3065-5p	ENSG00000227036
hsa-miR-363-3p	ENSG00000227036
hsa-miR-183-5p	ENSG00000227036
hsa-miR-27a-3p	ENSG00000227036
hsa-miR-4691-3p	ENSG00000227036
hsa-miR-25-3p	ENSG00000227036
hsa-miR-582-5p	ENSG00000227036
hsa-miR-378a-5p	ENSG00000227036
hsa-miR-520a-5p	ENSG00000227036
hsa-miR-377-3p	ENSG00000227036
hsa-miR-92a-3p	ENSG00000227036
hsa-miR-29c-3p	ENSG00000227036
hsa-miR-34c-3p	ENSG00000227036
hsa-miR-29b-3p	ENSG00000227036
hsa-miR-32-5p	ENSG00000227036
hsa-miR-499a-3p	ENSG00000227036
hsa-miR-4733-5p	ENSG00000227036
hsa-miR-877-3p	ENSG00000227036
hsa-miR-33b-5p	ENSG00000227036
hsa-miR-421	ENSG00000227036
hsa-miR-29a-3p	ENSG00000227036
hsa-miR-628-3p	ENSG00000227040
hsa-miR-151a-5p	ENSG00000227051
hsa-miR-27b-3p	ENSG00000227051
hsa-miR-449a	ENSG00000227051
hsa-miR-338-3p	ENSG00000227051
hsa-miR-34a-5p	ENSG00000227051
hsa-miR-15a-5p	ENSG00000227051
hsa-miR-876-5p	ENSG00000227051
hsa-miR-432-5p	ENSG00000227051
hsa-miR-20b-5p	ENSG00000227051
hsa-miR-200b-3p	ENSG00000227051
hsa-miR-27a-3p	ENSG00000227051
hsa-miR-132-3p	ENSG00000227051
hsa-miR-33b-5p	ENSG00000227051
hsa-miR-766-5p	ENSG00000227051
hsa-miR-342-5p	ENSG00000227051
hsa-miR-139-5p	ENSG00000227051
hsa-miR-193b-3p	ENSG00000227051
hsa-miR-93-5p	ENSG00000227051
hsa-miR-16-5p	ENSG00000227051
hsa-miR-365b-3p	ENSG00000227051
hsa-miR-4664-5p	ENSG00000227051
hsa-miR-33a-5p	ENSG00000227051
hsa-miR-7-5p	ENSG00000227051
hsa-miR-181a-5p	ENSG00000227051
hsa-miR-485-3p	ENSG00000227051
hsa-miR-17-5p	ENSG00000227051
hsa-miR-195-5p	ENSG00000227051
hsa-miR-200c-3p	ENSG00000227051
hsa-miR-365a-3p	ENSG00000227051
hsa-miR-550a-3p	ENSG00000227051
hsa-miR-149-5p	ENSG00000227051
hsa-miR-1-3p	ENSG00000227051
hsa-miR-539-5p	ENSG00000227051
hsa-miR-551b-5p	ENSG00000227051
hsa-miR-15b-5p	ENSG00000227051
hsa-miR-124-3p	ENSG00000227051
hsa-miR-497-5p	ENSG00000227051
hsa-miR-375-3p	ENSG00000227051
hsa-miR-425-5p	ENSG00000227051
hsa-miR-140-5p	ENSG00000227081
hsa-miR-603	ENSG00000227081
hsa-miR-452-5p	ENSG00000227081
hsa-miR-3677-5p	ENSG00000227081
hsa-miR-484	ENSG00000227082
hsa-miR-377-3p	ENSG00000227082
hsa-miR-361-5p	ENSG00000227082
hsa-miR-361-3p	ENSG00000227091
hsa-miR-212-5p	ENSG00000227097
hsa-miR-18a-3p	ENSG00000227097
hsa-miR-4690-5p	ENSG00000227097
hsa-miR-497-5p	ENSG00000227097
hsa-miR-146b-5p	ENSG00000227097
hsa-miR-671-3p	ENSG00000227097
hsa-miR-195-5p	ENSG00000227097
hsa-miR-4691-3p	ENSG00000227097
hsa-miR-1913	ENSG00000227097
hsa-miR-99a-3p	ENSG00000227097
hsa-miR-1911-5p	ENSG00000227097
hsa-miR-25-3p	ENSG00000227097
hsa-miR-16-5p	ENSG00000227097
hsa-miR-589-5p	ENSG00000227097
hsa-miR-1915-3p	ENSG00000227097
hsa-miR-99b-3p	ENSG00000227097
hsa-miR-146a-5p	ENSG00000227097
hsa-miR-339-5p	ENSG00000227097
hsa-miR-125b-5p	ENSG00000227097
hsa-miR-4482-5p	ENSG00000227097
hsa-miR-4726-3p	ENSG00000227097
hsa-miR-15a-5p	ENSG00000227097
hsa-miR-15b-5p	ENSG00000227097
hsa-miR-363-3p	ENSG00000227097
hsa-miR-665	ENSG00000227097
hsa-miR-125a-5p	ENSG00000227097
hsa-miR-4326	ENSG00000227102
hsa-miR-125b-5p	ENSG00000227105
hsa-miR-4685-3p	ENSG00000227105
hsa-miR-339-5p	ENSG00000227105
hsa-miR-125a-5p	ENSG00000227105
hsa-miR-532-3p	ENSG00000227105
hsa-miR-3605-3p	ENSG00000227105
hsa-miR-320c	ENSG00000227110
hsa-miR-4429	ENSG00000227110
hsa-miR-320d	ENSG00000227110
hsa-miR-382-5p	ENSG00000227110
hsa-miR-330-3p	ENSG00000227110
hsa-miR-93-5p	ENSG00000227110
hsa-miR-20b-5p	ENSG00000227110
hsa-miR-369-3p	ENSG00000227110
hsa-miR-320a-3p	ENSG00000227110
hsa-miR-320b	ENSG00000227110
hsa-miR-17-5p	ENSG00000227110
hsa-miR-26a-5p	ENSG00000227110
hsa-miR-548o-3p	ENSG00000227110
hsa-miR-5008-5p	ENSG00000227110
hsa-miR-125a-3p	ENSG00000227115
hsa-miR-4326	ENSG00000227118
hsa-miR-4690-5p	ENSG00000227118
hsa-miR-2278	ENSG00000227118
hsa-miR-933	ENSG00000227128
hsa-miR-7-1-3p	ENSG00000227133
hsa-miR-3065-5p	ENSG00000227133
hsa-miR-194-5p	ENSG00000227145
hsa-miR-1260a	ENSG00000227165
hsa-miR-1306-5p	ENSG00000227165
hsa-miR-188-3p	ENSG00000227165
hsa-miR-1260b	ENSG00000227165
hsa-miR-532-3p	ENSG00000227165
hsa-miR-9-3p	ENSG00000227165
hsa-miR-7-5p	ENSG00000227165
hsa-miR-124-3p	ENSG00000227180
hsa-miR-20b-3p	ENSG00000227189
hsa-miR-34a-5p	ENSG00000227189
hsa-miR-658	ENSG00000227195
hsa-miR-541-3p	ENSG00000227195
hsa-miR-132-5p	ENSG00000227195
hsa-miR-129-2-3p	ENSG00000227195
hsa-miR-769-5p	ENSG00000227195
hsa-miR-1914-3p	ENSG00000227195
hsa-miR-30a-5p	ENSG00000227195
hsa-miR-373-5p	ENSG00000227195
hsa-miR-449b-5p	ENSG00000227195
hsa-miR-5682	ENSG00000227195
hsa-miR-29c-3p	ENSG00000227195
hsa-miR-449c-5p	ENSG00000227195
hsa-miR-1293	ENSG00000227195
hsa-miR-1226-3p	ENSG00000227195
hsa-miR-4690-5p	ENSG00000227195
hsa-miR-30e-5p	ENSG00000227195
hsa-miR-296-5p	ENSG00000227195
hsa-miR-30c-5p	ENSG00000227195
hsa-miR-625-5p	ENSG00000227195
hsa-miR-342-3p	ENSG00000227195
hsa-miR-30d-5p	ENSG00000227195
hsa-miR-4523	ENSG00000227195
hsa-miR-4787-3p	ENSG00000227195
hsa-miR-27b-3p	ENSG00000227195
hsa-miR-1913	ENSG00000227195
hsa-miR-1247-5p	ENSG00000227195
hsa-miR-30b-5p	ENSG00000227195
hsa-miR-423-3p	ENSG00000227195
hsa-miR-483-3p	ENSG00000227195
hsa-miR-92a-2-5p	ENSG00000227195
hsa-miR-3679-5p	ENSG00000227195
hsa-miR-1225-5p	ENSG00000227195
hsa-miR-766-5p	ENSG00000227195
hsa-miR-222-3p	ENSG00000227195
hsa-miR-616-5p	ENSG00000227195
hsa-miR-425-3p	ENSG00000227195
hsa-miR-492	ENSG00000227195
hsa-miR-3619-3p	ENSG00000227195
hsa-miR-760	ENSG00000227195
hsa-miR-885-3p	ENSG00000227195
hsa-miR-34b-5p	ENSG00000227195
hsa-miR-409-3p	ENSG00000227195
hsa-miR-181b-3p	ENSG00000227195
hsa-miR-4685-3p	ENSG00000227195
hsa-let-7i-3p	ENSG00000227195
hsa-miR-29b-3p	ENSG00000227195
hsa-miR-550a-3p	ENSG00000227195
hsa-miR-185-3p	ENSG00000227195
hsa-miR-1249-3p	ENSG00000227195
hsa-miR-933	ENSG00000227195
hsa-miR-513a-5p	ENSG00000227195
hsa-miR-29a-3p	ENSG00000227195
hsa-miR-551a	ENSG00000227195
hsa-miR-654-3p	ENSG00000227195
hsa-miR-1304-3p	ENSG00000227195
hsa-miR-765	ENSG00000227195
hsa-miR-2114-5p	ENSG00000227195
hsa-miR-654-5p	ENSG00000227195
hsa-miR-662	ENSG00000227195
hsa-miR-1307-5p	ENSG00000227195
hsa-miR-342-5p	ENSG00000227195
hsa-miR-940	ENSG00000227195
hsa-miR-4286	ENSG00000227195
hsa-miR-3615	ENSG00000227195
hsa-miR-194-3p	ENSG00000227195
hsa-miR-4664-5p	ENSG00000227195
hsa-miR-1228-5p	ENSG00000227195
hsa-miR-1281	ENSG00000227195
hsa-miR-516a-5p	ENSG00000227195
hsa-miR-361-3p	ENSG00000227195
hsa-miR-1307-3p	ENSG00000227195
hsa-miR-551b-3p	ENSG00000227195
hsa-miR-30c-2-3p	ENSG00000227195
hsa-miR-30c-1-3p	ENSG00000227195
hsa-miR-30b-3p	ENSG00000227195
hsa-miR-612	ENSG00000227195
hsa-miR-423-5p	ENSG00000227195
hsa-miR-3943	ENSG00000227195
hsa-miR-130b-5p	ENSG00000227195
hsa-miR-337-5p	ENSG00000227195
hsa-miR-642a-5p	ENSG00000227195
hsa-miR-149-3p	ENSG00000227195
hsa-miR-34c-5p	ENSG00000227195
hsa-miR-362-3p	ENSG00000227195
hsa-miR-3605-3p	ENSG00000227195
hsa-miR-603	ENSG00000227195
hsa-miR-589-3p	ENSG00000227195
hsa-miR-197-3p	ENSG00000227195
hsa-miR-331-3p	ENSG00000227195
hsa-miR-27a-3p	ENSG00000227195
hsa-miR-99b-5p	ENSG00000227195
hsa-miR-25-5p	ENSG00000227195
hsa-miR-1270	ENSG00000227203
hsa-miR-335-3p	ENSG00000227203
hsa-miR-130b-5p	ENSG00000227203
hsa-miR-129-5p	ENSG00000227203
hsa-miR-125a-3p	ENSG00000227203
hsa-miR-708-5p	ENSG00000227203
hsa-miR-1914-3p	ENSG00000227214
hsa-miR-532-3p	ENSG00000227214
hsa-miR-26a-5p	ENSG00000227248
hsa-miR-1914-3p	ENSG00000227252
hsa-miR-491-5p	ENSG00000227252
hsa-miR-4664-5p	ENSG00000227252
hsa-miR-3657	ENSG00000227271
hsa-miR-340-3p	ENSG00000227271
hsa-miR-147b-3p	ENSG00000227271
hsa-miR-27b-5p	ENSG00000227295
hsa-miR-30c-2-3p	ENSG00000227295
hsa-miR-766-3p	ENSG00000227295
hsa-miR-31-5p	ENSG00000227295
hsa-miR-769-3p	ENSG00000227295
hsa-miR-4733-5p	ENSG00000227295
hsa-miR-520a-5p	ENSG00000227295
hsa-miR-485-5p	ENSG00000227295
hsa-miR-4726-3p	ENSG00000227295
hsa-miR-30c-1-3p	ENSG00000227295
hsa-miR-204-3p	ENSG00000227295
hsa-miR-186-5p	ENSG00000227297
hsa-miR-3065-5p	ENSG00000227301
hsa-miR-144-5p	ENSG00000227309
hsa-miR-181a-5p	ENSG00000227309
hsa-miR-181c-5p	ENSG00000227309
hsa-miR-32-5p	ENSG00000227309
hsa-miR-183-5p	ENSG00000227309
hsa-miR-181b-5p	ENSG00000227309
hsa-miR-584-5p	ENSG00000227309
hsa-miR-323a-3p	ENSG00000227309
hsa-miR-204-5p	ENSG00000227311
hsa-miR-145-5p	ENSG00000227311
hsa-miR-199a-3p	ENSG00000227311
hsa-miR-181c-5p	ENSG00000227311
hsa-miR-2681-5p	ENSG00000227311
hsa-miR-375-3p	ENSG00000227311
hsa-miR-1283	ENSG00000227311
hsa-miR-450b-5p	ENSG00000227311
hsa-miR-144-3p	ENSG00000227311
hsa-miR-101-3p	ENSG00000227311
hsa-miR-192-3p	ENSG00000227311
hsa-miR-5006-3p	ENSG00000227311
hsa-miR-132-3p	ENSG00000227311
hsa-miR-770-5p	ENSG00000227311
hsa-miR-507	ENSG00000227311
hsa-miR-181b-5p	ENSG00000227311
hsa-miR-199b-3p	ENSG00000227311
hsa-miR-450a-5p	ENSG00000227311
hsa-miR-214-3p	ENSG00000227311
hsa-miR-194-5p	ENSG00000227311
hsa-miR-141-3p	ENSG00000227311
hsa-miR-139-5p	ENSG00000227311
hsa-miR-129-5p	ENSG00000227311
hsa-miR-151a-3p	ENSG00000227311
hsa-miR-200a-3p	ENSG00000227311
hsa-miR-543	ENSG00000227311
hsa-miR-19a-5p	ENSG00000227311
hsa-miR-628-5p	ENSG00000227311
hsa-miR-19b-1-5p	ENSG00000227311
hsa-miR-338-5p	ENSG00000227311
hsa-miR-181a-5p	ENSG00000227311
hsa-miR-3065-5p	ENSG00000227311
hsa-miR-34a-5p	ENSG00000227331
hsa-miR-449a	ENSG00000227331
hsa-miR-181a-5p	ENSG00000227344
hsa-miR-5581-3p	ENSG00000227344
hsa-miR-10a-3p	ENSG00000227347
hsa-miR-30d-3p	ENSG00000227347
hsa-miR-877-3p	ENSG00000227347
hsa-miR-29a-5p	ENSG00000227347
hsa-miR-148a-3p	ENSG00000227347
hsa-miR-29b-2-5p	ENSG00000227347
hsa-miR-375-3p	ENSG00000227347
hsa-miR-17-3p	ENSG00000227347
hsa-miR-148b-3p	ENSG00000227347
hsa-miR-493-3p	ENSG00000227347
hsa-miR-30e-3p	ENSG00000227347
hsa-miR-299-5p	ENSG00000227347
hsa-miR-30a-3p	ENSG00000227347
hsa-miR-141-5p	ENSG00000227347
hsa-miR-26b-3p	ENSG00000227347
hsa-miR-29b-1-5p	ENSG00000227347
hsa-miR-744-5p	ENSG00000227347
hsa-miR-140-5p	ENSG00000227347
hsa-miR-194-3p	ENSG00000227350
hsa-miR-106a-5p	ENSG00000227354
hsa-miR-183-3p	ENSG00000227354
hsa-miR-520a-3p	ENSG00000227354
hsa-miR-520a-5p	ENSG00000227354
hsa-miR-145-5p	ENSG00000227354
hsa-miR-32-3p	ENSG00000227354
hsa-miR-548b-5p	ENSG00000227354
hsa-miR-195-3p	ENSG00000227354
hsa-miR-502-5p	ENSG00000227354
hsa-miR-548n	ENSG00000227354
hsa-miR-4733-5p	ENSG00000227354
hsa-miR-26a-5p	ENSG00000227354
hsa-miR-9-5p	ENSG00000227354
hsa-miR-545-5p	ENSG00000227354
hsa-miR-5010-3p	ENSG00000227354
hsa-miR-520c-3p	ENSG00000227354
hsa-miR-124-3p	ENSG00000227354
hsa-miR-3605-3p	ENSG00000227365
hsa-miR-124-3p	ENSG00000227371
hsa-miR-3065-3p	ENSG00000227372
hsa-miR-4793-3p	ENSG00000227372
hsa-miR-27a-3p	ENSG00000227372
hsa-miR-212-5p	ENSG00000227372
hsa-miR-497-5p	ENSG00000227372
hsa-miR-141-3p	ENSG00000227372
hsa-miR-769-3p	ENSG00000227372
hsa-miR-200b-3p	ENSG00000227372
hsa-miR-873-3p	ENSG00000227372
hsa-miR-1276	ENSG00000227372
hsa-miR-499a-5p	ENSG00000227372
hsa-miR-23a-3p	ENSG00000227372
hsa-miR-421	ENSG00000227372
hsa-miR-200a-3p	ENSG00000227372
hsa-miR-27b-3p	ENSG00000227372
hsa-miR-342-3p	ENSG00000227372
hsa-miR-17-3p	ENSG00000227372
hsa-miR-186-5p	ENSG00000227372
hsa-miR-107	ENSG00000227372
hsa-miR-30c-1-3p	ENSG00000227372
hsa-miR-187-3p	ENSG00000227372
hsa-miR-181a-5p	ENSG00000227372
hsa-miR-99b-5p	ENSG00000227372
hsa-miR-676-3p	ENSG00000227372
hsa-miR-21-3p	ENSG00000227372
hsa-miR-200c-3p	ENSG00000227372
hsa-miR-589-3p	ENSG00000227372
hsa-miR-23b-3p	ENSG00000227372
hsa-miR-30c-2-3p	ENSG00000227372
hsa-miR-138-5p	ENSG00000227372
hsa-miR-331-3p	ENSG00000227372
hsa-miR-3657	ENSG00000227372
hsa-miR-301a-5p	ENSG00000227372
hsa-miR-30b-3p	ENSG00000227372
hsa-miR-103a-3p	ENSG00000227372
hsa-miR-1271-5p	ENSG00000227372
hsa-miR-3913-5p	ENSG00000227372
hsa-miR-324-5p	ENSG00000227372
hsa-miR-548o-3p	ENSG00000227372
hsa-miR-106b-3p	ENSG00000227372
hsa-miR-181c-5p	ENSG00000227372
hsa-miR-15b-3p	ENSG00000227372
hsa-miR-3934-5p	ENSG00000227376
hsa-miR-19a-5p	ENSG00000227376
hsa-miR-19b-1-5p	ENSG00000227376
hsa-miR-26a-5p	ENSG00000227376
hsa-miR-26b-5p	ENSG00000227376
hsa-miR-222-3p	ENSG00000227376
hsa-miR-378a-5p	ENSG00000227376
hsa-miR-29b-2-5p	ENSG00000227376
hsa-miR-190b-5p	ENSG00000227376
hsa-miR-218-1-3p	ENSG00000227376
hsa-miR-9-5p	ENSG00000227376
hsa-miR-493-3p	ENSG00000227376
hsa-miR-29b-1-5p	ENSG00000227376
hsa-miR-7-5p	ENSG00000227376
hsa-miR-103a-2-5p	ENSG00000227376
hsa-miR-129-5p	ENSG00000227376
hsa-miR-1306-3p	ENSG00000227376
hsa-miR-127-5p	ENSG00000227376
hsa-miR-17-3p	ENSG00000227376
hsa-miR-299-5p	ENSG00000227376
hsa-miR-144-5p	ENSG00000227376
hsa-miR-9-5p	ENSG00000227383
hsa-miR-19b-1-5p	ENSG00000227383
hsa-miR-5010-3p	ENSG00000227383
hsa-miR-29b-1-5p	ENSG00000227383
hsa-miR-19a-5p	ENSG00000227383
hsa-miR-326	ENSG00000227383
hsa-miR-10b-3p	ENSG00000227383
hsa-miR-375-3p	ENSG00000227383
hsa-miR-518c-5p	ENSG00000227383
hsa-miR-299-5p	ENSG00000227383
hsa-miR-29b-2-5p	ENSG00000227383
hsa-miR-1913	ENSG00000227392
hsa-miR-18a-3p	ENSG00000227392
hsa-miR-3157-3p	ENSG00000227392
hsa-miR-484	ENSG00000227398
hsa-miR-27a-3p	ENSG00000227401
hsa-miR-513a-5p	ENSG00000227401
hsa-miR-205-5p	ENSG00000227401
hsa-miR-27b-3p	ENSG00000227401
hsa-miR-548ax	ENSG00000227403
hsa-miR-744-5p	ENSG00000227407
hsa-miR-99b-3p	ENSG00000227416
hsa-miR-320e	ENSG00000227416
hsa-miR-99a-3p	ENSG00000227416
hsa-miR-873-5p	ENSG00000227436
hsa-miR-2277-3p	ENSG00000227436
hsa-miR-222-5p	ENSG00000227489
hsa-miR-107	ENSG00000227495
hsa-miR-103a-3p	ENSG00000227495
hsa-miR-3176	ENSG00000227513
hsa-miR-193b-3p	ENSG00000227513
hsa-miR-342-5p	ENSG00000227513
hsa-miR-505-5p	ENSG00000227513
hsa-miR-193a-3p	ENSG00000227513
hsa-miR-103a-2-5p	ENSG00000227525
hsa-miR-10a-3p	ENSG00000227525
hsa-miR-200c-5p	ENSG00000227525
hsa-miR-301a-5p	ENSG00000227525
hsa-miR-518a-5p	ENSG00000227525
hsa-miR-3194-3p	ENSG00000227525
hsa-miR-338-3p	ENSG00000227544
hsa-miR-124-3p	ENSG00000227544
hsa-miR-361-5p	ENSG00000227544
hsa-miR-27b-3p	ENSG00000227544
hsa-miR-16-5p	ENSG00000227544
hsa-miR-15b-5p	ENSG00000227544
hsa-miR-27a-3p	ENSG00000227544
hsa-miR-485-3p	ENSG00000227544
hsa-miR-143-3p	ENSG00000227544
hsa-miR-195-5p	ENSG00000227544
hsa-miR-15a-5p	ENSG00000227544
hsa-miR-432-5p	ENSG00000227544
hsa-miR-218-5p	ENSG00000227544
hsa-miR-1913	ENSG00000227564
hsa-miR-490-3p	ENSG00000227593
hsa-miR-1293	ENSG00000227598
hsa-miR-485-3p	ENSG00000227602
hsa-miR-449a	ENSG00000227615
hsa-miR-922	ENSG00000227615
hsa-miR-2115-5p	ENSG00000227615
hsa-miR-34a-5p	ENSG00000227615
hsa-miR-1271-5p	ENSG00000227615
hsa-miR-182-5p	ENSG00000227615
hsa-miR-96-5p	ENSG00000227615
hsa-miR-103a-2-5p	ENSG00000227615
hsa-miR-9-5p	ENSG00000227615
hsa-miR-181a-3p	ENSG00000227615
hsa-miR-660-3p	ENSG00000227615
hsa-miR-363-3p	ENSG00000227615
hsa-miR-377-3p	ENSG00000227615
hsa-miR-548au-3p	ENSG00000227615
hsa-miR-425-5p	ENSG00000227621
hsa-miR-3157-5p	ENSG00000227621
hsa-miR-138-5p	ENSG00000227627
hsa-miR-4422	ENSG00000227634
hsa-miR-330-3p	ENSG00000227634
hsa-miR-149-5p	ENSG00000227638
hsa-miR-3657	ENSG00000227640
hsa-miR-24-3p	ENSG00000227640
hsa-miR-27a-3p	ENSG00000227645
hsa-miR-27b-3p	ENSG00000227645
hsa-miR-125b-5p	ENSG00000227663
hsa-miR-744-3p	ENSG00000227663
hsa-miR-532-3p	ENSG00000227663
hsa-miR-125a-5p	ENSG00000227663
hsa-miR-26b-3p	ENSG00000227663
hsa-miR-4685-3p	ENSG00000227663
hsa-miR-339-5p	ENSG00000227663
hsa-miR-3605-3p	ENSG00000227663
hsa-miR-143-3p	ENSG00000227666
hsa-miR-101-5p	ENSG00000227671
hsa-miR-29b-1-5p	ENSG00000227671
hsa-miR-3615	ENSG00000227671
hsa-miR-411-3p	ENSG00000227671
hsa-let-7b-5p	ENSG00000227671
hsa-miR-654-3p	ENSG00000227671
hsa-miR-181b-5p	ENSG00000227671
hsa-miR-196b-5p	ENSG00000227671
hsa-miR-18b-5p	ENSG00000227671
hsa-miR-7-5p	ENSG00000227671
hsa-miR-520a-5p	ENSG00000227671
hsa-miR-320b	ENSG00000227671
hsa-miR-101-3p	ENSG00000227671
hsa-miR-222-5p	ENSG00000227671
hsa-miR-140-3p	ENSG00000227671
hsa-miR-27a-5p	ENSG00000227671
hsa-miR-29a-3p	ENSG00000227671
hsa-miR-1825	ENSG00000227671
hsa-miR-142-3p	ENSG00000227671
hsa-miR-181c-5p	ENSG00000227671
hsa-miR-320a-3p	ENSG00000227671
hsa-miR-483-3p	ENSG00000227671
hsa-let-7e-5p	ENSG00000227671
hsa-miR-27b-3p	ENSG00000227671
hsa-miR-196a-5p	ENSG00000227671
hsa-miR-16-1-3p	ENSG00000227671
hsa-miR-146b-5p	ENSG00000227671
hsa-miR-103a-2-5p	ENSG00000227671
hsa-miR-320e	ENSG00000227671
hsa-miR-29b-2-5p	ENSG00000227671
hsa-miR-5010-3p	ENSG00000227671
hsa-miR-629-5p	ENSG00000227671
hsa-miR-29b-3p	ENSG00000227671
hsa-miR-23b-3p	ENSG00000227671
hsa-miR-885-5p	ENSG00000227671
hsa-miR-374b-5p	ENSG00000227671
hsa-miR-491-3p	ENSG00000227671
hsa-miR-23a-3p	ENSG00000227671
hsa-miR-320d	ENSG00000227671
hsa-miR-766-3p	ENSG00000227671
hsa-miR-377-3p	ENSG00000227671
hsa-miR-770-5p	ENSG00000227671
hsa-miR-141-3p	ENSG00000227671
hsa-miR-877-5p	ENSG00000227671
hsa-let-7b-3p	ENSG00000227671
hsa-miR-671-3p	ENSG00000227671
hsa-miR-379-3p	ENSG00000227671
hsa-miR-29c-3p	ENSG00000227671
hsa-miR-200a-3p	ENSG00000227671
hsa-miR-455-5p	ENSG00000227671
hsa-let-7a-5p	ENSG00000227671
hsa-miR-296-3p	ENSG00000227671
hsa-miR-181a-5p	ENSG00000227671
hsa-let-7i-5p	ENSG00000227671
hsa-let-7f-5p	ENSG00000227671
hsa-let-7g-5p	ENSG00000227671
hsa-miR-23c	ENSG00000227671
hsa-miR-545-5p	ENSG00000227671
hsa-miR-130a-5p	ENSG00000227671
hsa-miR-1224-5p	ENSG00000227671
hsa-miR-4429	ENSG00000227671
hsa-miR-145-5p	ENSG00000227671
hsa-miR-27a-3p	ENSG00000227671
hsa-miR-18a-5p	ENSG00000227671
hsa-let-7i-5p	ENSG00000227674
hsa-miR-181b-5p	ENSG00000227674
hsa-miR-449a	ENSG00000227674
hsa-miR-34b-5p	ENSG00000227674
hsa-miR-21-3p	ENSG00000227674
hsa-miR-940	ENSG00000227674
hsa-miR-34c-5p	ENSG00000227674
hsa-miR-449c-5p	ENSG00000227674
hsa-let-7f-5p	ENSG00000227674
hsa-miR-3619-5p	ENSG00000227674
hsa-let-7g-5p	ENSG00000227674
hsa-miR-449b-5p	ENSG00000227674
hsa-miR-34a-5p	ENSG00000227674
hsa-let-7a-5p	ENSG00000227674
hsa-let-7d-5p	ENSG00000227674
hsa-miR-181a-5p	ENSG00000227674
hsa-miR-142-3p	ENSG00000227674
hsa-let-7b-5p	ENSG00000227674
hsa-miR-369-3p	ENSG00000227681
hsa-miR-9-5p	ENSG00000227681
hsa-miR-429	ENSG00000227682
hsa-miR-30c-1-3p	ENSG00000227682
hsa-miR-507	ENSG00000227682
hsa-miR-200b-3p	ENSG00000227682
hsa-miR-212-3p	ENSG00000227682
hsa-miR-30c-2-3p	ENSG00000227682
hsa-miR-450a-5p	ENSG00000227682
hsa-miR-30b-3p	ENSG00000227682
hsa-miR-129-5p	ENSG00000227682
hsa-miR-200c-3p	ENSG00000227682
hsa-miR-375-3p	ENSG00000227682
hsa-miR-450b-5p	ENSG00000227682
hsa-miR-132-3p	ENSG00000227682
hsa-miR-5010-3p	ENSG00000227694
hsa-miR-375-3p	ENSG00000227694
hsa-miR-130a-3p	ENSG00000227736
hsa-miR-148a-3p	ENSG00000227736
hsa-miR-148b-3p	ENSG00000227736
hsa-miR-454-3p	ENSG00000227736
hsa-miR-25-3p	ENSG00000227736
hsa-miR-301a-3p	ENSG00000227736
hsa-miR-130b-3p	ENSG00000227736
hsa-miR-301b-3p	ENSG00000227736
hsa-miR-346	ENSG00000227753
hsa-miR-497-5p	ENSG00000227765
hsa-miR-3677-5p	ENSG00000227777
hsa-miR-140-5p	ENSG00000227777
